region,country_code,country,year,sex,hrs_unpaid_dom_care_work,prop_internet,hrs_dom_care_work,labor_force,prop_self_employed,prop_nat_parl,prop_female_judge,prop_family_worker,prop_employers,perc_industrial,perc_service,key
Developed regions,642,Romania,2000,Male,2.3,NA,NA,45.69,31.01,NA,NA,11.41,1.55,30.65,26.6,Developed regions--642--Romania--2000--Male
Developed regions,642,Romania,2011,Female,4.9,38.7,6.07,25.82,13.12,11.4,0.63,19.48,0.68,19.86,49.06,Developed regions--642--Romania--2011--Female
Developed regions,642,Romania,2011,Female,4.9,38.7,6.97,25.82,13.12,11.4,0.63,19.48,0.68,19.86,49.06,Developed regions--642--Romania--2011--Female
Developed regions,642,Romania,2011,Female,4.4,38.7,6.07,25.82,13.12,11.4,0.63,19.48,0.68,19.86,49.06,Developed regions--642--Romania--2011--Female
Developed regions,642,Romania,2011,Female,4.4,38.7,6.97,25.82,13.12,11.4,0.63,19.48,0.68,19.86,49.06,Developed regions--642--Romania--2011--Female
Developed regions,642,Romania,2011,Male,2.23,41.37,4.8,35.32,24.96,NA,NA,6.56,1.6,35.54,36.67,Developed regions--642--Romania--2011--Male
Developed regions,642,Romania,2011,Male,2.23,41.37,5.55,35.32,24.96,NA,NA,6.56,1.6,35.54,36.67,Developed regions--642--Romania--2011--Male
Developed regions,642,Romania,2011,Male,2.08,41.37,4.8,35.32,24.96,NA,NA,6.56,1.6,35.54,36.67,Developed regions--642--Romania--2011--Male
Developed regions,642,Romania,2011,Male,2.08,41.37,5.55,35.32,24.96,NA,NA,6.56,1.6,35.54,36.67,Developed regions--642--Romania--2011--Male
Developed regions,688,Serbia,2010,Female,4.85,NA,7.1,21.94,13.27,21.6,0.71,13.11,2.48,16.11,62.99,Developed regions--688--Serbia--2010--Female
Developed regions,688,Serbia,2010,Male,2.27,NA,6.22,33.92,25.95,NA,NA,4.26,4.8,33.38,43.38,Developed regions--688--Serbia--2010--Male
Developed regions,705,Slovenia,2000,Female,4.93,NA,NA,33.59,4.62,7.8,NA,6.61,1.84,28.23,61.69,Developed regions--705--Slovenia--2000--Female
Developed regions,705,Slovenia,2000,Male,2.67,NA,NA,40.73,10.03,NA,NA,3.35,5.25,45.28,44.45,Developed regions--705--Slovenia--2000--Male
Developed regions,724,Spain,2009,Female,4.55,59.52,6.9,41.73,7.86,36.3,0.48,1.16,3.59,10.09,87.46,Developed regions--724--Spain--2009--Female
Developed regions,724,Spain,2009,Male,2.07,65.7,5.8,48.2,12.23,NA,NA,0.71,7.17,35.89,58.67,Developed regions--724--Spain--2009--Male
Developed regions,724,Spain,2002,Female,4.92,17.86,NA,38.48,9.05,28.3,NA,2.89,3.11,14.35,81.67,Developed regions--724--Spain--2002--Female
Developed regions,724,Spain,2002,Male,1.58,22.96,NA,48.57,13.66,NA,NA,1.05,6.43,41.25,51.51,Developed regions--724--Spain--2002--Male
Developed regions,752,Sweden,2000,Female,4.13,NA,NA,40.4,3.82,42.7,NA,0.26,1.78,11.45,87.06,Developed regions--752--Sweden--2000--Female
Developed regions,752,Sweden,2000,Male,2.87,NA,NA,41.05,9.28,NA,NA,0.66,5.94,36.21,59.45,Developed regions--752--Sweden--2000--Male
Developed regions,752,Sweden,2010,Female,3.83,91.61,8.03,51.29,4.45,46.4,NA,0.23,1.76,7.6,91.2,Developed regions--752--Sweden--2010--Female
Developed regions,752,Sweden,2010,Male,3.03,92.4,8.12,51.96,8.85,NA,NA,0.27,5.84,30.76,65.87,Developed regions--752--Sweden--2010--Male
Developed regions,756,Switzerland,2000,Female,4.68,NA,NA,66.12,3.83,22.5,NA,3.56,7.84,11.94,80.48,Developed regions--756--Switzerland--2000--Female
Developed regions,756,Switzerland,2000,Male,2.43,NA,NA,70.64,9.8,NA,NA,1.66,8.75,33.56,57.25,Developed regions--756--Switzerland--2000--Male
Developed regions,756,Switzerland,2007,Female,4.65,69.57,7.17,64.47,7.43,25,NA,3.18,3.32,10.68,86.03,Developed regions--756--Switzerland--2007--Female
Developed regions,756,Switzerland,2007,Male,2.7,81.85,7.43,70.24,8.05,NA,NA,1.68,8.25,32.04,62.17,Developed regions--756--Switzerland--2007--Male
Developed regions,756,Switzerland,2010,Female,4.23,79.38,6.85,66.54,7.07,29,0.31,2.38,3.39,10.08,82.16,Developed regions--756--Switzerland--2010--Female
Developed regions,756,Switzerland,2010,Male,2.42,88.64,7,69.14,7.29,NA,NA,1.6,8.56,30.38,61.44,Developed regions--756--Switzerland--2010--Male
Developed regions,756,Switzerland,2004,Female,4.67,NA,NA,65.95,7.09,25,NA,2.79,3.25,11.22,85.3,Developed regions--756--Switzerland--2004--Female
Developed regions,756,Switzerland,2004,Male,2.53,NA,NA,68.13,8.33,NA,NA,1.42,9.02,31.12,63.44,Developed regions--756--Switzerland--2004--Male
Developed regions,756,Switzerland,1997,Female,4.85,NA,NA,65.07,3.48,21,NA,4.48,8.21,13.37,79.37,Developed regions--756--Switzerland--1997--Female
Developed regions,756,Switzerland,1997,Male,2.33,NA,NA,69.43,10.34,NA,NA,1.73,8.03,33.16,58.3,Developed regions--756--Switzerland--1997--Male
Developed regions,756,Switzerland,2013,Female,4.23,82.37,6.82,66.52,6.94,31,NA,2.61,3.4,10.01,83.66,Developed regions--756--Switzerland--2013--Female
Developed regions,756,Switzerland,2013,Male,2.58,90.39,7,68.75,7.11,NA,NA,1.67,8.45,29.01,63.73,Developed regions--756--Switzerland--2013--Male
Developed regions,807,The former Yugoslav Republic of Macedonia,2009,Female,4.02,49.53,5.87,26.2,4.55,31.7,NA,15.96,3.02,NA,NA,Developed regions--807--The former Yugoslav Republic of Macedonia--2009--Female
Developed regions,807,The former Yugoslav Republic of Macedonia,2009,Female,4.02,49.53,7.03,26.2,4.55,31.7,NA,15.96,3.02,NA,NA,Developed regions--807--The former Yugoslav Republic of Macedonia--2009--Female
Developed regions,807,The former Yugoslav Republic of Macedonia,2009,Female,4.68,49.53,5.87,26.2,4.55,31.7,NA,15.96,3.02,NA,NA,Developed regions--807--The former Yugoslav Republic of Macedonia--2009--Female
Developed regions,807,The former Yugoslav Republic of Macedonia,2009,Female,4.68,49.53,7.03,26.2,4.55,31.7,NA,15.96,3.02,NA,NA,Developed regions--807--The former Yugoslav Republic of Macedonia--2009--Female
Developed regions,807,The former Yugoslav Republic of Macedonia,2009,Male,1.33,53.98,4.72,43.42,17.75,NA,NA,6.66,6.47,NA,NA,Developed regions--807--The former Yugoslav Republic of Macedonia--2009--Male
Developed regions,807,The former Yugoslav Republic of Macedonia,2009,Male,1.33,53.98,5.63,43.42,17.75,NA,NA,6.66,6.47,NA,NA,Developed regions--807--The former Yugoslav Republic of Macedonia--2009--Male
Developed regions,807,The former Yugoslav Republic of Macedonia,2009,Male,1.45,53.98,4.72,43.42,17.75,NA,NA,6.66,6.47,NA,NA,Developed regions--807--The former Yugoslav Republic of Macedonia--2009--Male
Developed regions,807,The former Yugoslav Republic of Macedonia,2009,Male,1.45,53.98,5.63,43.42,17.75,NA,NA,6.66,6.47,NA,NA,Developed regions--807--The former Yugoslav Republic of Macedonia--2009--Male
Developed regions,807,The former Yugoslav Republic of Macedonia,2004,Female,5.7,17.2,NA,26.55,4.11,18.3,NA,11.96,3.44,29.89,55.12,Developed regions--807--The former Yugoslav Republic of Macedonia--2004--Female
Developed regions,807,The former Yugoslav Republic of Macedonia,2004,Male,1.95,31.64,NA,38.58,14.01,NA,NA,6.36,7.43,34.59,47.41,Developed regions--807--The former Yugoslav Republic of Macedonia--2004--Male
Developed regions,826,United Kingdom of Great Britain and Northern Ireland,2000,Female,4.05,NA,NA,59.79,5.59,18.4,NA,0.58,1.66,11.95,87.04,Developed regions--826--United Kingdom of Great Britain and Northern Ireland--2000--Female
Developed regions,826,United Kingdom of Great Britain and Northern Ireland,2000,Male,2.32,NA,NA,67,11.28,NA,NA,0.25,4.49,36.17,61.39,Developed regions--826--United Kingdom of Great Britain and Northern Ireland--2000--Male
Developed regions,826,United Kingdom of Great Britain and Northern Ireland,2005,Female,3.53,66.64,6.07,59.22,5.8,18.1,NA,0.45,1.54,9.39,89.66,Developed regions--826--United Kingdom of Great Britain and Northern Ireland--2005--Female
Developed regions,826,United Kingdom of Great Britain and Northern Ireland,2005,Female,3.53,66.64,5.73,59.22,5.8,18.1,NA,0.45,1.54,9.39,89.66,Developed regions--826--United Kingdom of Great Britain and Northern Ireland--2005--Female
Developed regions,826,United Kingdom of Great Britain and Northern Ireland,2005,Female,3.53,66.64,6.07,59.22,5.8,18.1,NA,0.45,1.54,9.39,89.66,Developed regions--826--United Kingdom of Great Britain and Northern Ireland--2005--Female
Developed regions,826,United Kingdom of Great Britain and Northern Ireland,2005,Female,3.53,66.64,5.73,59.22,5.8,18.1,NA,0.45,1.54,9.39,89.66,Developed regions--826--United Kingdom of Great Britain and Northern Ireland--2005--Female
Developed regions,826,United Kingdom of Great Britain and Northern Ireland,2005,Male,1.93,70.89,5.7,65.18,13.08,NA,NA,0.23,4.13,33.08,64.69,Developed regions--826--United Kingdom of Great Britain and Northern Ireland--2005--Male
Developed regions,826,United Kingdom of Great Britain and Northern Ireland,2005,Male,1.93,70.89,5.45,65.18,13.08,NA,NA,0.23,4.13,33.08,64.69,Developed regions--826--United Kingdom of Great Britain and Northern Ireland--2005--Male
Developed regions,826,United Kingdom of Great Britain and Northern Ireland,2005,Male,1.93,70.89,5.7,65.18,13.08,NA,NA,0.23,4.13,33.08,64.69,Developed regions--826--United Kingdom of Great Britain and Northern Ireland--2005--Male
Developed regions,826,United Kingdom of Great Britain and Northern Ireland,2005,Male,1.93,70.89,5.45,65.18,13.08,NA,NA,0.23,4.13,33.08,64.69,Developed regions--826--United Kingdom of Great Britain and Northern Ireland--2005--Male
Developed regions,840,United States of America,2003,Female,3.97,NA,NA,59.23,6,14.3,NA,0.13,NA,10.09,89.01,Developed regions--840--United States of America--2003--Female
Developed regions,840,United States of America,2003,Male,2.37,NA,NA,63.86,8.77,NA,NA,0.06,NA,30.36,67.33,Developed regions--840--United States of America--2003--Male
Developed regions,840,United States of America,2008,Female,3.75,NA,7.17,56.5,5.46,16.8,NA,0.11,NA,8.94,90.3,Developed regions--840--United States of America--2008--Female
Developed regions,840,United States of America,2008,Male,2.27,NA,7.12,61.02,8.22,NA,NA,0.06,NA,29.5,68.37,Developed regions--840--United States of America--2008--Male
Developed regions,840,United States of America,2005,Female,3.97,NA,7.37,58.58,5.83,14.9,NA,0.12,NA,9.57,89.61,Developed regions--840--United States of America--2005--Female
Developed regions,840,United States of America,2005,Male,2.32,NA,7.13,62.95,8.73,NA,NA,0.06,NA,30.22,67.6,Developed regions--840--United States of America--2005--Male
Developed regions,840,United States of America,2007,Female,3.85,NA,7.42,57.2,5.71,16.3,NA,0.13,NA,9.38,89.89,Developed regions--840--United States of America--2007--Female
Developed regions,840,United States of America,2007,Male,2.38,NA,7.22,61.53,8.36,NA,NA,0.05,NA,30.32,67.63,Developed regions--840--United States of America--2007--Male
Developed regions,840,United States of America,2009,Female,3.82,68.83,7.02,55.23,5.57,17,NA,0.08,NA,8.04,91.22,Developed regions--840--United States of America--2009--Female
Developed regions,840,United States of America,2009,Male,2.35,67.94,6.95,58.47,8.33,NA,NA,0.05,NA,27.86,69.96,Developed regions--840--United States of America--2009--Male
Developed regions,840,United States of America,2010,Female,3.68,72.1,7.02,53.55,5.5,16.8,NA,0.1,NA,7.81,91.37,Developed regions--840--United States of America--2010--Female
Developed regions,840,United States of America,2010,Male,2.38,71.26,6.78,56.75,8.27,NA,NA,0.07,NA,27.28,70.45,Developed regions--840--United States of America--2010--Male
Developed regions,840,United States of America,2004,Female,4,NA,NA,58.66,5.98,14.3,NA,0.12,NA,9.84,89.32,Developed regions--840--United States of America--2004--Female
Developed regions,840,United States of America,2004,Male,2.35,NA,NA,63.58,8.81,NA,NA,0.06,NA,30.31,67.43,Developed regions--840--United States of America--2004--Male
Developed regions,840,United States of America,2006,Female,3.9,NA,7.27,57.86,5.85,15.2,NA,0.11,NA,9.43,89.76,Developed regions--840--United States of America--2006--Female
Developed regions,840,United States of America,2006,Male,2.3,NA,7.15,63.32,8.6,NA,NA,0.04,NA,30.56,67.29,Developed regions--840--United States of America--2006--Male
Developed regions,840,United States of America,2011,Female,3.65,70.08,6.97,53.28,5.42,16.8,NA,0.1,NA,8.1,91.05,Developed regions--840--United States of America--2011--Female
Developed regions,840,United States of America,2011,Male,2.32,69.37,6.87,56.61,7.93,NA,NA,0.05,NA,27.09,70.63,Developed regions--840--United States of America--2011--Male
Developed regions,840,United States of America,2012,Female,3.67,75.25,6.97,53.2,5.53,16.8,NA,0.09,NA,8.16,91,Developed regions--840--United States of America--2012--Female
Developed regions,840,United States of America,2012,Male,2.25,74.13,6.68,56.53,7.71,NA,NA,0.07,NA,26.92,70.93,Developed regions--840--United States of America--2012--Male
Developed regions,840,United States of America,2013,Female,3.75,NA,6.9,53.48,5.51,17.8,NA,0.08,NA,8.17,91.06,Developed regions--840--United States of America--2013--Female
Developed regions,840,United States of America,2013,Male,2.33,NA,6.83,56.59,7.44,NA,NA,0.06,NA,27.34,70.55,Developed regions--840--United States of America--2013--Male
Developed regions,840,United States of America,2014,Female,3.73,NA,7.05,53.58,5.31,19.4,NA,0.08,NA,8.32,90.87,Developed regions--840--United States of America--2014--Female
Developed regions,840,United States of America,2014,Male,2.33,NA,6.88,56.41,7.35,NA,NA,0.04,NA,27.67,70.17,Developed regions--840--United States of America--2014--Male
Developed regions,840,United States of America,2015,Female,3.82,NA,7.12,53.79,5.2,NA,NA,0.09,NA,8.3,90.84,Developed regions--840--United States of America--2015--Female
Developed regions,840,United States of America,2015,Male,2.35,NA,6.8,56.18,7.44,NA,NA,0.05,NA,27.38,70.31,Developed regions--840--United States of America--2015--Male
Northern Africa,12,Algeria,2012,Female,5.3,NA,5.8,10,NA,31.6,0.4,NA,NA,NA,NA,Northern Africa--12--Algeria--2012--Female
Northern Africa,12,Algeria,2012,Male,0.9,NA,4.2,43.6,NA,NA,NA,NA,NA,NA,NA,Northern Africa--12--Algeria--2012--Male
Northern Africa,504,Morocco,2011,Female,5,NA,6.35,18.39,15.45,17,NA,49.45,0.63,12.52,26.32,Northern Africa--504--Morocco--2011--Female
Northern Africa,504,Morocco,2011,Male,0.72,NA,6.13,51.25,33.62,NA,NA,13.17,3,25.16,42.63,Northern Africa--504--Morocco--2011--Male
Northern Africa,504,Morocco,1997,Female,5.28,NA,NA,NA,NA,0.6,NA,NA,NA,46.25,48.63,Northern Africa--504--Morocco--1997--Female
Northern Africa,788,Tunisia,2005,Female,5.27,NA,7.12,21.7,15,22.8,NA,13.2,NA,NA,NA,Northern Africa--788--Tunisia--2005--Female
Northern Africa,788,Tunisia,2005,Male,0.65,NA,5.67,43.86,28,NA,NA,4,NA,NA,NA,Northern Africa--788--Tunisia--2005--Male
Sub-Saharan Africa,204,Benin,1998,Female,3.25,NA,NA,NA,NA,7.2,NA,NA,NA,NA,NA,Sub-Saharan Africa--204--Benin--1998--Female
Sub-Saharan Africa,204,Benin,1998,Female,3.25,NA,NA,NA,NA,7.2,NA,NA,NA,NA,NA,Sub-Saharan Africa--204--Benin--1998--Female
Sub-Saharan Africa,204,Benin,1998,Male,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sub-Saharan Africa--204--Benin--1998--Male
Sub-Saharan Africa,204,Benin,1998,Male,1.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sub-Saharan Africa--204--Benin--1998--Male
Sub-Saharan Africa,231,Ethiopia,2013,Female,5.3,NA,8.17,74.88,26.94,27.8,NA,64.43,0.13,7.98,27.35,Sub-Saharan Africa--231--Ethiopia--2013--Female
Sub-Saharan Africa,231,Ethiopia,2013,Female,5.3,NA,8.73,74.88,26.94,27.8,NA,64.43,0.13,7.98,27.35,Sub-Saharan Africa--231--Ethiopia--2013--Female
Sub-Saharan Africa,231,Ethiopia,2013,Female,4.63,NA,8.17,74.88,26.94,27.8,NA,64.43,0.13,7.98,27.35,Sub-Saharan Africa--231--Ethiopia--2013--Female
Sub-Saharan Africa,231,Ethiopia,2013,Female,4.63,NA,8.73,74.88,26.94,27.8,NA,64.43,0.13,7.98,27.35,Sub-Saharan Africa--231--Ethiopia--2013--Female
Sub-Saharan Africa,231,Ethiopia,2013,Male,1.58,NA,7.1,81.04,51.41,NA,NA,35.25,0.66,6.88,13.61,Sub-Saharan Africa--231--Ethiopia--2013--Male
Sub-Saharan Africa,231,Ethiopia,2013,Male,1.58,NA,7.45,81.04,51.41,NA,NA,35.25,0.66,6.88,13.61,Sub-Saharan Africa--231--Ethiopia--2013--Male
Sub-Saharan Africa,231,Ethiopia,2013,Male,2.08,NA,7.1,81.04,51.41,NA,NA,35.25,0.66,6.88,13.61,Sub-Saharan Africa--231--Ethiopia--2013--Male
Sub-Saharan Africa,231,Ethiopia,2013,Male,2.08,NA,7.45,81.04,51.41,NA,NA,35.25,0.66,6.88,13.61,Sub-Saharan Africa--231--Ethiopia--2013--Male
Sub-Saharan Africa,288,Ghana,2009,Female,3.47,NA,8.6,NA,NA,7.9,NA,NA,NA,NA,NA,Sub-Saharan Africa--288--Ghana--2009--Female
Sub-Saharan Africa,288,Ghana,2009,Female,3.47,NA,7.5,NA,NA,7.9,NA,NA,NA,NA,NA,Sub-Saharan Africa--288--Ghana--2009--Female
Sub-Saharan Africa,288,Ghana,2009,Female,3.72,NA,8.6,NA,NA,7.9,NA,NA,NA,NA,NA,Sub-Saharan Africa--288--Ghana--2009--Female
Sub-Saharan Africa,288,Ghana,2009,Female,3.72,NA,7.5,NA,NA,7.9,NA,NA,NA,NA,NA,Sub-Saharan Africa--288--Ghana--2009--Female
Sub-Saharan Africa,288,Ghana,2009,Male,0.85,NA,5.93,NA,NA,NA,NA,NA,NA,NA,NA,Sub-Saharan Africa--288--Ghana--2009--Male
Sub-Saharan Africa,288,Ghana,2009,Male,0.85,NA,7.62,NA,NA,NA,NA,NA,NA,NA,NA,Sub-Saharan Africa--288--Ghana--2009--Male
Sub-Saharan Africa,288,Ghana,2009,Male,1.1,NA,5.93,NA,NA,NA,NA,NA,NA,NA,NA,Sub-Saharan Africa--288--Ghana--2009--Male
Sub-Saharan Africa,288,Ghana,2009,Male,1.1,NA,7.62,NA,NA,NA,NA,NA,NA,NA,NA,Sub-Saharan Africa--288--Ghana--2009--Male
Sub-Saharan Africa,426,Lesotho,2002,Female,3.73,NA,NA,NA,NA,3.8,NA,NA,NA,NA,NA,Sub-Saharan Africa--426--Lesotho--2002--Female
Sub-Saharan Africa,426,Lesotho,2002,Male,1.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sub-Saharan Africa--426--Lesotho--2002--Male
Sub-Saharan Africa,450,Madagascar,2001,Female,3.5,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,Sub-Saharan Africa--450--Madagascar--2001--Female
Sub-Saharan Africa,450,Madagascar,2001,Female,3.75,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,Sub-Saharan Africa--450--Madagascar--2001--Female
Sub-Saharan Africa,450,Madagascar,2001,Male,0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sub-Saharan Africa--450--Madagascar--2001--Male
Sub-Saharan Africa,450,Madagascar,2001,Male,0.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sub-Saharan Africa--450--Madagascar--2001--Male
Sub-Saharan Africa,454,Malawi,2004,Female,2.08,NA,NA,81.8,NA,9.3,NA,NA,NA,NA,NA,Sub-Saharan Africa--454--Malawi--2004--Female
Sub-Saharan Africa,454,Malawi,2004,Male,0.3,NA,NA,78.7,NA,NA,NA,NA,NA,NA,NA,Sub-Saharan Africa--454--Malawi--2004--Male
Sub-Saharan Africa,466,Mali,2008,Female,4.9,NA,10.1,NA,NA,10.2,NA,NA,NA,NA,NA,Sub-Saharan Africa--466--Mali--2008--Female
Sub-Saharan Africa,466,Mali,2008,Female,4.9,NA,8.7,NA,NA,10.2,NA,NA,NA,NA,NA,Sub-Saharan Africa--466--Mali--2008--Female
Sub-Saharan Africa,466,Mali,2008,Female,5.3,NA,10.1,NA,NA,10.2,NA,NA,NA,NA,NA,Sub-Saharan Africa--466--Mali--2008--Female
Sub-Saharan Africa,466,Mali,2008,Female,5.3,NA,8.7,NA,NA,10.2,NA,NA,NA,NA,NA,Sub-Saharan Africa--466--Mali--2008--Female
Sub-Saharan Africa,466,Mali,2008,Male,0.6,NA,6.3,NA,NA,NA,NA,NA,NA,NA,NA,Sub-Saharan Africa--466--Mali--2008--Male
Sub-Saharan Africa,466,Mali,2008,Male,0.6,NA,6.8,NA,NA,NA,NA,NA,NA,NA,NA,Sub-Saharan Africa--466--Mali--2008--Male
Sub-Saharan Africa,466,Mali,2008,Male,0.4,NA,6.3,NA,NA,NA,NA,NA,NA,NA,NA,Sub-Saharan Africa--466--Mali--2008--Male
Sub-Saharan Africa,466,Mali,2008,Male,0.4,NA,6.8,NA,NA,NA,NA,NA,NA,NA,NA,Sub-Saharan Africa--466--Mali--2008--Male
Sub-Saharan Africa,480,Mauritius,2003,Female,4.55,NA,NA,NA,NA,5.7,NA,NA,NA,38.33,53.81,Sub-Saharan Africa--480--Mauritius--2003--Female
Sub-Saharan Africa,480,Mauritius,2003,Male,1.15,NA,NA,NA,NA,NA,NA,NA,NA,35.77,53.31,Sub-Saharan Africa--480--Mauritius--2003--Male
Sub-Saharan Africa,638,Réunion,2010,Female,3.87,NA,6.08,30.8,NA,NA,NA,NA,NA,NA,NA,Sub-Saharan Africa--638--Réunion--2010--Female
Sub-Saharan Africa,638,Réunion,2010,Male,2.4,NA,5.92,44.3,NA,NA,NA,NA,NA,NA,NA,Sub-Saharan Africa--638--Réunion--2010--Male
Sub-Saharan Africa,710,South Africa,2000,Female,3.6,NA,NA,33,NA,30,NA,NA,NA,12.09,71.07,Sub-Saharan Africa--710--South Africa--2000--Female
Sub-Saharan Africa,710,South Africa,2000,Male,1.38,NA,NA,37.7,NA,NA,NA,NA,NA,33.37,50.42,Sub-Saharan Africa--710--South Africa--2000--Male
Sub-Saharan Africa,710,South Africa,2010,Female,3.82,NA,6.93,23.53,10.56,44.5,0.35,1.2,2.84,13.1,83.03,Sub-Saharan Africa--710--South Africa--2010--Female
Sub-Saharan Africa,710,South Africa,2010,Female,3.82,NA,5.98,23.53,10.56,44.5,0.35,1.2,2.84,13.1,83.03,Sub-Saharan Africa--710--South Africa--2010--Female
Sub-Saharan Africa,710,South Africa,2010,Female,4.28,NA,6.93,23.53,10.56,44.5,0.35,1.2,2.84,13.1,83.03,Sub-Saharan Africa--710--South Africa--2010--Female
Sub-Saharan Africa,710,South Africa,2010,Female,4.28,NA,5.98,23.53,10.56,44.5,0.35,1.2,2.84,13.1,83.03,Sub-Saharan Africa--710--South Africa--2010--Female
Sub-Saharan Africa,710,South Africa,2010,Male,1.62,NA,5.8,28.75,8.6,NA,NA,0.5,7.6,32.96,61.37,Sub-Saharan Africa--710--South Africa--2010--Male
Sub-Saharan Africa,710,South Africa,2010,Male,1.62,NA,5.18,28.75,8.6,NA,NA,0.5,7.6,32.96,61.37,Sub-Saharan Africa--710--South Africa--2010--Male
